# emapper version: emapper-1.0.3-35-g63c274b emapper DB: 2.0
# command: ./emapper.py  --cpu 10 -i /data/shared/emapper_jobs/user_data/MM_figsawpb/query_seqs.fa --output query_seqs.fa --output_dir /data/shared/emapper_jobs/user_data/MM_figsawpb -m diamond -d none --tax_scope auto --go_evidence non-electronic --target_orthologs all --seed_ortholog_evalue 0.001 --seed_ortholog_score 60 --query-cover 20 --subject-cover 0 --override --temp_dir /data/shared/emapper_jobs/user_data/MM_figsawpb
# time: Mon Jun 17 13:05:54 2019
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
WP_013273518.1	610130.Closa_2896	5.5e-283	979.5	Lachnoclostridium	pncB	GO:0001666,GO:0003674,GO:0003824,GO:0004516,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009165,GO:0009435,GO:0009605,GO:0009607,GO:0009628,GO:0009987,GO:0016020,GO:0016740,GO:0016757,GO:0016763,GO:0016874,GO:0016879,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019365,GO:0019438,GO:0019637,GO:0019674,GO:0034355,GO:0034641,GO:0034654,GO:0036293,GO:0043094,GO:0043173,GO:0043207,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044403,GO:0044419,GO:0044464,GO:0046483,GO:0046496,GO:0047280,GO:0050896,GO:0051186,GO:0051188,GO:0051701,GO:0051704,GO:0051707,GO:0055086,GO:0070482,GO:0071704,GO:0071944,GO:0072524,GO:0072525,GO:0075136,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	6.3.4.21	ko:K00763	ko00760,ko01100,map00760,map01100		R01724	RC00033	ko00000,ko00001,ko01000				Bacteria	1TPDW@1239,21XTU@1506553,247NY@186801,COG1488@1,COG1488@2	NA|NA|NA	F	Catalyzes the synthesis of beta-nicotinate D- ribonucleotide from nicotinate and 5-phospho-D-ribose 1-phosphate at the expense of ATP
WP_013273519.1	610130.Closa_2897	3e-29	133.7	Clostridia													Bacteria	1VMF7@1239,24UMV@186801,2EGE3@1,33A60@2	NA|NA|NA	S	Psort location
WP_013273520.1	610130.Closa_2898	9.5e-200	702.6	Lachnoclostridium													Bacteria	1TX6S@1239,21ZY6@1506553,24FJQ@186801,COG3274@1,COG3274@2	NA|NA|NA	S	Acyltransferase family
WP_013273521.1	610130.Closa_2899	2.5e-101	374.8	Lachnoclostridium	ctc	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008097,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904		ko:K02897	ko03010,map03010	M00178			ko00000,ko00001,ko00002,ko03011				Bacteria	1VA38@1239,220C7@1506553,24N24@186801,COG1825@1,COG1825@2	NA|NA|NA	J	This is one of the proteins that binds to the 5S RNA in the ribosome where it forms part of the central protuberance
WP_013273523.1	610130.Closa_2902	4.1e-153	547.4	Lachnoclostridium													Bacteria	1TSE4@1239,21Z6J@1506553,24FF3@186801,2Z7NA@2,arCOG09719@1	NA|NA|NA	S	COG NOG08861 non supervised orthologous group
WP_013273524.1	610130.Closa_2903	1.8e-130	471.9	Lachnoclostridium				ko:K10914	ko02020,ko02024,ko02025,ko02026,ko05111,map02020,map02024,map02025,map02026,map05111				ko00000,ko00001,ko03000				Bacteria	1VFH5@1239,21YZV@1506553,24H74@186801,COG0664@1,COG0664@2	NA|NA|NA	T	Cyclic nucleotide-monophosphate binding domain
WP_013273525.1	610130.Closa_2904	9.6e-103	379.4	Lachnoclostridium													Bacteria	1VAZ2@1239,220XX@1506553,24J86@186801,2BYWB@1,32SGE@2	NA|NA|NA	S	Protein of unknown function (DUF3793)
WP_013273526.1	610130.Closa_2906	1.9e-43	181.4	Lachnoclostridium													Bacteria	1VW34@1239,2233T@1506553,24N2X@186801,2F4IQ@1,33X8D@2	NA|NA|NA		
WP_013273527.1	610130.Closa_2907	3.5e-48	197.2	Lachnoclostridium													Bacteria	1UF66@1239,2238X@1506553,25K73@186801,2FASN@1,32G4R@2	NA|NA|NA		
WP_013273528.1	610130.Closa_2908	0.0	1155.2	Lachnoclostridium													Bacteria	1U2BC@1239,221XZ@1506553,24CSU@186801,COG2604@1,COG2604@2	NA|NA|NA	S	Protein of unknown function DUF115
WP_013273529.1	610130.Closa_2909	6.2e-38	162.9	Lachnoclostridium													Bacteria	1VZRS@1239,22378@1506553,24WYA@186801,2FKBK@1,34BZ3@2	NA|NA|NA		
WP_013273530.1	610130.Closa_2910	4.6e-57	226.9	Lachnoclostridium													Bacteria	1VY39@1239,222XE@1506553,24U5D@186801,2F90J@1,341C9@2	NA|NA|NA		
WP_013273531.1	610130.Closa_2911	3e-47	194.1	Lachnoclostridium													Bacteria	1UF6A@1239,223CK@1506553,25K77@186801,2F9UY@1,30G4N@2	NA|NA|NA		
WP_013273532.1	610130.Closa_2912	6.2e-44	183.0	Lachnoclostridium													Bacteria	1VY4K@1239,2236Q@1506553,255WW@186801,2FARH@1,30G3J@2	NA|NA|NA		
WP_013273533.1	610130.Closa_2913	3e-184	651.0	Lachnoclostridium			4.2.1.46,5.1.3.2	ko:K01710,ko:K01784	ko00052,ko00520,ko00521,ko00523,ko00525,ko01055,ko01100,ko01130,map00052,map00520,map00521,map00523,map00525,map01055,map01100,map01130	M00361,M00362,M00632,M00793	R00291,R02984,R06513	RC00289,RC00402	ko00000,ko00001,ko00002,ko01000				Bacteria	1VP6I@1239,220U2@1506553,251A8@186801,COG0451@1,COG0451@2	NA|NA|NA	M	NAD(P)H-binding
WP_013273534.1	610130.Closa_2914	1.4e-220	771.9	Lachnoclostridium			2.6.1.102	ko:K13010	ko00520,map00520		R10460	RC00006,RC00781	ko00000,ko00001,ko01000,ko01005,ko01007				Bacteria	1TPDH@1239,21ZQG@1506553,24862@186801,COG0399@1,COG0399@2	NA|NA|NA	E	DegT/DnrJ/EryC1/StrS aminotransferase family
WP_013273535.1	610130.Closa_2915	3.8e-201	707.2	Lachnoclostridium	ptmE												Bacteria	1TRKP@1239,221KT@1506553,248ZS@186801,COG0517@1,COG0517@2,COG1208@1,COG1208@2	NA|NA|NA	JM	Domain in cystathionine beta-synthase and other proteins.
WP_013273536.1	610130.Closa_2916	8.3e-58	230.3	Lachnoclostridium				ko:K13006					ko00000,ko01000,ko01005				Bacteria	1UMDY@1239,223RN@1506553,25GFV@186801,COG2171@1,COG2171@2	NA|NA|NA	E	Bacterial transferase hexapeptide (six repeats)
WP_013273537.1	610130.Closa_2917	6.5e-187	659.8	Lachnoclostridium	neuB	GO:0003674,GO:0003824,GO:0005975,GO:0008150,GO:0008152,GO:0009058,GO:0016051,GO:0016740,GO:0016765,GO:0044238,GO:0071704,GO:1901576	2.5.1.101,2.5.1.56	ko:K01654,ko:K18430	ko00520,ko01100,map00520,map01100		R01804,R04435,R10304	RC00159	ko00000,ko00001,ko01000				Bacteria	1TS09@1239,220RN@1506553,249DN@186801,COG2089@1,COG2089@2	NA|NA|NA	M	NeuB family
WP_013273538.1	610130.Closa_2918	4.6e-224	783.5	Clostridia	neuC	GO:0003674,GO:0003824,GO:0004553,GO:0005975,GO:0008150,GO:0008152,GO:0009058,GO:0016051,GO:0016787,GO:0016798,GO:0044238,GO:0071704,GO:1901576	3.2.1.184,5.1.3.14	ko:K01791,ko:K18429	ko00520,ko01100,ko05111,map00520,map01100,map05111	M00362	R00420,R10187	RC00005,RC00288,RC00290	ko00000,ko00001,ko00002,ko01000,ko01005				Bacteria	1TQKQ@1239,24A0H@186801,COG0381@1,COG0381@2	NA|NA|NA	M	UDP-N-acetyl-D-glucosamine 2-epimerase, UDP-hydrolysing
WP_013273539.1	610130.Closa_2919	1.4e-130	472.2	Lachnoclostridium	neuA		2.7.7.43,2.7.7.82	ko:K00983,ko:K18431	ko00520,ko01100,map00520,map01100		R01117,R04215,R10182	RC00152	ko00000,ko00001,ko01000				Bacteria	1UFAT@1239,221HS@1506553,24G5I@186801,COG1083@1,COG1083@2	NA|NA|NA	M	Cytidylyltransferase
WP_013273541.1	610130.Closa_2921	5.8e-169	600.1	Lachnoclostridium	cysK		2.5.1.47	ko:K01738	ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230	M00021	R00897,R03601,R04859	RC00020,RC02814,RC02821	ko00000,ko00001,ko00002,ko01000				Bacteria	1TP30@1239,21YN0@1506553,2497G@186801,COG0031@1,COG0031@2	NA|NA|NA	E	Belongs to the cysteine synthase cystathionine beta- synthase family
WP_013273542.1	610130.Closa_2922	1.6e-111	408.7	Lachnoclostridium	rbr												Bacteria	1V05U@1239,21XQ1@1506553,24BTY@186801,COG1592@1,COG1592@2	NA|NA|NA	C	Psort location Cytoplasmic, score 8.87
WP_013273543.1	610130.Closa_2923	1.9e-233	814.7	Lachnoclostridium	malY		4.4.1.8	ko:K14155	ko00270,ko00450,ko01100,ko01110,ko01230,map00270,map00450,map01100,map01110,map01230		R00782,R01286,R02408,R04941	RC00056,RC00069,RC00382,RC00488,RC00710,RC01245,RC02303	ko00000,ko00001,ko01000,ko01007				Bacteria	1TP5G@1239,22002@1506553,248AY@186801,COG1168@1,COG1168@2	NA|NA|NA	E	Aminotransferase class I and II
WP_013273544.1	610130.Closa_2924	5.2e-220	770.0	Lachnoclostridium	metB	GO:0003674,GO:0003824,GO:0003962,GO:0004123,GO:0016740,GO:0016765,GO:0016829,GO:0016846	2.5.1.48,4.4.1.8	ko:K01739,ko:K01760	ko00270,ko00450,ko00920,ko01100,ko01110,ko01130,ko01230,map00270,map00450,map00920,map01100,map01110,map01130,map01230	M00017	R00782,R00999,R01286,R01288,R02408,R02508,R03217,R03260,R04941,R04944,R04945,R04946	RC00020,RC00056,RC00069,RC00382,RC00420,RC00488,RC00710,RC01245,RC02303,RC02848,RC02866	ko00000,ko00001,ko00002,ko01000				Bacteria	1TPC7@1239,21Z1K@1506553,25E6I@186801,COG0626@1,COG0626@2	NA|NA|NA	E	Cys/Met metabolism PLP-dependent enzyme
WP_013273545.1	610130.Closa_2925	2.4e-77	294.7	Lachnoclostridium													Bacteria	1V3QB@1239,222RK@1506553,24JIV@186801,COG1959@1,COG1959@2	NA|NA|NA	K	Transcriptional regulator
WP_013273546.1	610130.Closa_2926	3.3e-169	600.9	Lachnoclostridium													Bacteria	1TP3E@1239,21XU9@1506553,248HI@186801,COG0583@1,COG0583@2	NA|NA|NA	K	Psort location Cytoplasmic, score
WP_013273547.1	610130.Closa_2927	4.1e-245	853.6	Lachnoclostridium	metY		2.5.1.49	ko:K01740	ko00270,ko01100,map00270,map01100		R01287,R04859	RC00020,RC02821,RC02848	ko00000,ko00001,ko01000				Bacteria	1VYCY@1239,21XFB@1506553,247XK@186801,COG2873@1,COG2873@2	NA|NA|NA	E	Psort location Cytoplasmic, score 9.98
WP_013273548.1	610130.Closa_2928	6.8e-121	439.9	Lachnoclostridium	sodA		1.15.1.1	ko:K04564	ko04013,ko04068,ko04146,ko04211,ko04212,ko04213,ko05016,map04013,map04068,map04146,map04211,map04212,map04213,map05016				ko00000,ko00001,ko01000				Bacteria	1TPXT@1239,22245@1506553,24HDS@186801,COG0605@1,COG0605@2	NA|NA|NA	C	Iron/manganese superoxide dismutases, alpha-hairpin domain
WP_013273549.1	610130.Closa_2929	7.6e-191	672.9	Lachnoclostridium	BT0173												Bacteria	1TQIE@1239,21Y7Y@1506553,24879@186801,2C4R5@1,2Z7JK@2	NA|NA|NA	S	Psort location Cytoplasmic, score 8.87
WP_013273550.1	610130.Closa_2930	1.9e-129	468.4	Lachnoclostridium	BT0174			ko:K04488					ko00000				Bacteria	1TQEQ@1239,21XJ8@1506553,248ID@186801,COG0822@1,COG0822@2	NA|NA|NA	C	Psort location Cytoplasmic, score 8.87
WP_013273551.1	610130.Closa_2931	5.8e-140	504.2	Lachnoclostridium				ko:K21471					ko00000,ko01000,ko01002,ko01011				Bacteria	1UVYK@1239,21YBX@1506553,249G6@186801,COG0791@1,COG0791@2,COG3883@1,COG3883@2	NA|NA|NA	M	Psort location Extracellular, score
WP_013273552.1	610130.Closa_2932	4e-251	873.6	Lachnoclostridium	mepA_10												Bacteria	1TNZN@1239,21YCQ@1506553,247YX@186801,COG0534@1,COG0534@2	NA|NA|NA	V	Psort location CytoplasmicMembrane, score 9.99
WP_013273553.1	610130.Closa_2933	2.2e-265	921.0	Lachnoclostridium	gltA		1.4.1.13,1.4.1.14	ko:K00266	ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00910,map01100,map01110,map01120,map01130,map01230		R00093,R00114,R00248	RC00006,RC00010,RC02799	ko00000,ko00001,ko01000				Bacteria	1TQ1A@1239,21Y4Z@1506553,248EK@186801,COG0493@1,COG0493@2	NA|NA|NA	C	glutamate synthase (NADPH), homotetrameric
WP_013273554.1	610130.Closa_2934	5e-170	603.6	Lachnoclostridium	gltA		1.18.1.2,1.19.1.1,1.4.1.13,1.4.1.14	ko:K00266,ko:K00528,ko:K02823	ko00240,ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00240,map00250,map00910,map01100,map01110,map01120,map01130,map01230		R00093,R00114,R00248,R10159	RC00006,RC00010,RC02799	ko00000,ko00001,ko01000				Bacteria	1TP6D@1239,21XN0@1506553,247YB@186801,COG0543@1,COG0543@2	NA|NA|NA	C	PFAM oxidoreductase FAD NAD(P)-binding domain protein
WP_013273555.1	610130.Closa_2935	1.1e-91	342.4	Lachnoclostridium	folA		1.5.1.3,2.7.6.3	ko:K00287,ko:K00950	ko00670,ko00790,ko01100,ko01523,map00670,map00790,map01100,map01523	M00126,M00840,M00841	R00936,R00937,R00939,R00940,R02235,R02236,R03503,R11765	RC00002,RC00017,RC00109,RC00110,RC00158	ko00000,ko00001,ko00002,ko01000				Bacteria	1VB80@1239,2205V@1506553,24FTH@186801,COG0262@1,COG0262@2	NA|NA|NA	H	Key enzyme in folate metabolism. Catalyzes an essential reaction for de novo glycine and purine synthesis, and for DNA precursor synthesis
WP_013273556.1	610130.Closa_2936	6.2e-119	433.3	Lachnoclostridium													Bacteria	1TZZQ@1239,21ZRK@1506553,248TN@186801,2Z9G9@2,arCOG05185@1	NA|NA|NA	S	Psort location Cytoplasmic, score
WP_013273557.1	610130.Closa_2937	0.0	1915.2	Lachnoclostridium	sbcC			ko:K03546					ko00000,ko03400				Bacteria	1TPCS@1239,21YJF@1506553,24A22@186801,COG0419@1,COG0419@2	NA|NA|NA	L	Putative exonuclease SbcCD, C subunit
WP_013273558.1	610130.Closa_2938	1.9e-222	778.1	Lachnoclostridium	sbcD			ko:K03547					ko00000,ko03400				Bacteria	1TQY6@1239,21ZG5@1506553,248VE@186801,COG0420@1,COG0420@2	NA|NA|NA	L	SbcCD cleaves DNA hairpin structures. These structures can inhibit DNA replication and are intermediates in certain DNA recombination reactions. The complex acts as a 3'- 5' double strand exonuclease that can open hairpins. It also has a 5' single-strand endonuclease activity
WP_013273559.1	610130.Closa_2939	0.0	1206.0	Lachnoclostridium	recQ		3.6.4.12	ko:K03654	ko03018,map03018				ko00000,ko00001,ko01000,ko03400				Bacteria	1TPN5@1239,21YT3@1506553,247ZA@186801,COG0514@1,COG0514@2	NA|NA|NA	L	ATP-dependent DNA helicase RecQ
WP_013273560.1	610130.Closa_2940	1.2e-155	555.8	Lachnoclostridium	rarD												Bacteria	1TR1G@1239,21ZMX@1506553,24DN8@186801,COG0697@1,COG0697@2	NA|NA|NA	EG	EamA-like transporter family
WP_013273561.1	610130.Closa_2941	1e-98	365.9	Lachnoclostridium	M1-431												Bacteria	1TSF1@1239,2225V@1506553,2493R@186801,COG4283@1,COG4283@2	NA|NA|NA	S	Protein of unknown function (DUF1706)
WP_013273562.1	610130.Closa_2942	7e-281	972.6	Lachnoclostridium													Bacteria	1TQHB@1239,21Z4V@1506553,247S4@186801,COG0642@1,COG2205@2	NA|NA|NA	T	PhoQ Sensor
WP_013273563.1	610130.Closa_2943	2.2e-125	454.9	Lachnoclostridium													Bacteria	1UDAQ@1239,21ZXB@1506553,249RQ@186801,COG0745@1,COG0745@2	NA|NA|NA	K	response regulator receiver
WP_013273564.1	610130.Closa_2944	5.7e-70	270.0	Lachnoclostridium													Bacteria	1TU6M@1239,221BH@1506553,25NMX@186801,29XBR@1,30J1F@2	NA|NA|NA		
WP_013273565.1	610130.Closa_2945	3.9e-84	317.4	Lachnoclostridium				ko:K03499					ko00000,ko02000	2.A.38.1,2.A.38.4			Bacteria	1V2ZF@1239,2214E@1506553,24GNX@186801,COG0569@1,COG0569@2	NA|NA|NA	C	Putative NAD(P)-binding
WP_013273566.1	610130.Closa_2946	9.6e-118	429.5	Lachnoclostridium	trkA1			ko:K03499					ko00000,ko02000	2.A.38.1,2.A.38.4		iLJ478.TM1088	Bacteria	1TPNS@1239,2214A@1506553,24830@186801,COG0569@1,COG0569@2	NA|NA|NA	C	TrkA-N domain
WP_013273567.1	610130.Closa_2947	2.2e-271	941.0	Lachnoclostridium				ko:K03498					ko00000,ko02000	2.A.38.1,2.A.38.4			Bacteria	1TPAF@1239,221TW@1506553,248K4@186801,COG0168@1,COG0168@2	NA|NA|NA	P	Cation transport protein
WP_013273568.1	610130.Closa_2948	5.9e-103	380.2	Lachnoclostridium													Bacteria	1V3IZ@1239,22114@1506553,24FW3@186801,COG2020@1,COG2020@2	NA|NA|NA	O	Isoprenylcysteine carboxyl methyltransferase (ICMT) family
WP_013273569.1	610130.Closa_2949	8.2e-208	729.6	Lachnoclostridium	cdu2			ko:K05564,ko:K11105					ko00000,ko02000	2.A.36.6,2.A.63.1			Bacteria	1UHUI@1239,21YUT@1506553,25E2Y@186801,COG0025@1,COG0025@2	NA|NA|NA	P	Sodium/hydrogen exchanger family
WP_013273571.1	610130.Closa_2953	7.8e-304	1048.9	Lachnoclostridium	guaA	GO:0003674,GO:0003824,GO:0003921,GO:0003922,GO:0006139,GO:0006163,GO:0006164,GO:0006177,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009163,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016874,GO:0016879,GO:0016884,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034404,GO:0034641,GO:0034654,GO:0042278,GO:0042451,GO:0042455,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0046037,GO:0046128,GO:0046129,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901068,GO:1901070,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	2.3.1.128,6.3.5.2	ko:K01951,ko:K03790	ko00230,ko00983,ko01100,map00230,map00983,map01100	M00050	R01230,R01231,R08244	RC00010,RC00204	ko00000,ko00001,ko00002,ko01000,ko01002,ko03009			iLJ478.TM1820	Bacteria	1TPG8@1239,21YHP@1506553,2487F@186801,COG0519@1,COG0519@2	NA|NA|NA	F	Catalyzes the synthesis of GMP from XMP
WP_013273572.1	610130.Closa_2954	0.0	1879.8	Lachnoclostridium	uvrA			ko:K03701	ko03420,map03420				ko00000,ko00001,ko03400				Bacteria	1TPIJ@1239,21Z5N@1506553,2485F@186801,COG0178@1,COG0178@2	NA|NA|NA	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate
WP_013273573.1	610130.Closa_2955	0.0	1336.6	Lachnoclostridium				ko:K07003					ko00000				Bacteria	1UVGN@1239,222JU@1506553,24SEW@186801,COG1033@1,COG1033@2	NA|NA|NA	S	YARHG
WP_013273574.1	610130.Closa_2956	8.3e-176	622.9	Lachnoclostridium			2.7.1.59	ko:K00884	ko00520,ko01100,map00520,map01100		R01201	RC00002,RC00017	ko00000,ko00001,ko01000				Bacteria	1TTEW@1239,221X2@1506553,25M4V@186801,COG2971@1,COG2971@2	NA|NA|NA	G	BadF/BadG/BcrA/BcrD ATPase family
WP_013273575.1	610130.Closa_2957	3.4e-205	720.7	Clostridia				ko:K19504					ko00000				Bacteria	1TQ9P@1239,24E5W@186801,COG0449@1,COG0449@2	NA|NA|NA	M	PFAM Sugar isomerase (SIS)
WP_013273576.1	610130.Closa_2958	0.0	1682.5	Lachnoclostridium													Bacteria	1UEFX@1239,2223P@1506553,25JCR@186801,COG0726@1,COG0726@2	NA|NA|NA	G	Glycosyl hydrolase family 9
WP_013273577.1	610130.Closa_2959	3.8e-81	307.4	Lachnoclostridium			1.6.5.2	ko:K03809	ko00130,ko01110,map00130,map01110		R02964,R03643,R03816	RC00819	ko00000,ko00001,ko01000				Bacteria	1V6G4@1239,22025@1506553,24IS7@186801,COG0251@1,COG0251@2	NA|NA|NA	J	translation initiation inhibitor, yjgF family
WP_013273578.1	610130.Closa_2960	4.4e-310	1069.7	Lachnoclostridium			3.5.1.81,3.5.2.3	ko:K01465,ko:K06015	ko00240,ko01100,map00240,map01100	M00051	R01993,R02192	RC00064,RC00328,RC00632	ko00000,ko00001,ko00002,ko01000				Bacteria	1TSGD@1239,21Y01@1506553,2482F@186801,COG3653@1,COG3653@2	NA|NA|NA	Q	Amidohydrolase family
WP_013273579.1	610130.Closa_2961	2.2e-207	728.0	Lachnoclostridium	dthadh		4.1.2.42,4.3.1.27	ko:K19967,ko:K20757					ko00000,ko01000				Bacteria	1TSES@1239,2214Y@1506553,24A0X@186801,COG3616@1,COG3616@2	NA|NA|NA	E	Putative serine dehydratase domain
WP_013273580.1	610130.Closa_2962	0.0	1816.2	Lachnoclostridium	manB2		3.2.1.25	ko:K01192	ko00511,ko04142,map00511,map04142				ko00000,ko00001,ko01000				Bacteria	1TS96@1239,222CC@1506553,248B9@186801,COG3250@1,COG3250@2	NA|NA|NA	G	Glycosyl hydrolases family 2
WP_013273581.1	610130.Closa_2963	8.4e-148	529.6	Lachnoclostridium				ko:K02026		M00207			ko00000,ko00002,ko02000	3.A.1.1			Bacteria	1UY8H@1239,220NR@1506553,25C5Q@186801,COG0395@1,COG0395@2	NA|NA|NA	P	Binding-protein-dependent transport system inner membrane component
WP_013273582.1	610130.Closa_2964	1.2e-174	619.0	Lachnoclostridium				ko:K02025,ko:K05814,ko:K10118,ko:K15771	ko02010,map02010	M00196,M00198,M00207,M00491			ko00000,ko00001,ko00002,ko02000	3.A.1.1,3.A.1.1.16,3.A.1.1.2,3.A.1.1.28,3.A.1.1.3			Bacteria	1V180@1239,222P1@1506553,25C4R@186801,COG1175@1,COG1175@2	NA|NA|NA	P	Binding-protein-dependent transport system inner membrane component
WP_013273583.1	610130.Closa_2965	1.2e-239	835.5	Lachnoclostridium				ko:K02027		M00207			ko00000,ko00002,ko02000	3.A.1.1			Bacteria	1TSBD@1239,221TX@1506553,24ERZ@186801,COG1653@1,COG1653@2	NA|NA|NA	G	Bacterial extracellular solute-binding protein
WP_013273584.1	610130.Closa_2966	1.1e-118	432.6	Lachnoclostridium													Bacteria	1TSI2@1239,21ZNS@1506553,249X6@186801,COG2964@1,COG2964@2	NA|NA|NA	S	YheO-like PAS domain
WP_013273585.1	610130.Closa_2967	0.0	2188.7	Lachnoclostridium													Bacteria	1TPVZ@1239,21XXH@1506553,2491E@186801,COG4913@1,COG4913@2	NA|NA|NA	S	Putative exonuclease SbcCD, C subunit
WP_013273586.1	610130.Closa_2968	3.6e-117	427.6	Lachnoclostridium													Bacteria	1V59Y@1239,224AP@1506553,25HP5@186801,2A92C@1,30Y6D@2	NA|NA|NA	S	Domain of unknown function (DUF4194)
WP_013273588.1	610130.Closa_2970	0.0	1265.4	Lachnoclostridium	ftsH3	GO:0003674,GO:0003824,GO:0004176,GO:0006091,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0009056,GO:0009057,GO:0009314,GO:0009416,GO:0009628,GO:0009642,GO:0009644,GO:0009765,GO:0009892,GO:0009987,GO:0010109,GO:0010205,GO:0010206,GO:0010304,GO:0015979,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019222,GO:0019538,GO:0019684,GO:0030091,GO:0030163,GO:0031323,GO:0031324,GO:0042548,GO:0042623,GO:0043155,GO:0043170,GO:0043467,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0065007,GO:0070011,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575,GO:1905156		ko:K03798		M00742			ko00000,ko00002,ko01000,ko01002,ko03110				Bacteria	1TPTV@1239,21Y8T@1506553,247WQ@186801,COG0465@1,COG0465@2	NA|NA|NA	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins
WP_013273589.1	610130.Closa_2971	0.0	1100.1	Lachnoclostridium	pyrG	GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944	6.3.4.2	ko:K01937	ko00240,ko01100,map00240,map01100	M00052	R00571,R00573	RC00010,RC00074	ko00000,ko00001,ko00002,ko01000			iHN637.CLJU_RS01075,iNJ661.Rv1699	Bacteria	1TP34@1239,21YPX@1506553,2482E@186801,COG0504@1,COG0504@2	NA|NA|NA	F	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen. Regulates intracellular CTP levels through interactions with the four ribonucleotide triphosphates
WP_013273590.1	610130.Closa_2972	4.4e-206	723.8	Lachnoclostridium	livJ			ko:K01999	ko02010,ko02024,map02010,map02024	M00237			ko00000,ko00001,ko00002,ko02000	3.A.1.4			Bacteria	1TPQ2@1239,21XNG@1506553,248H1@186801,COG0683@1,COG0683@2	NA|NA|NA	E	Receptor family ligand binding region
WP_013273591.1	610130.Closa_2973	3.5e-152	544.3	Lachnoclostridium				ko:K01997	ko02010,ko02024,map02010,map02024	M00237			ko00000,ko00001,ko00002,ko02000	3.A.1.4			Bacteria	1TR24@1239,21XW6@1506553,2480A@186801,COG0559@1,COG0559@2	NA|NA|NA	U	Branched-chain amino acid transport system / permease component
