# emapper version: emapper-1.0.3-35-g63c274b emapper DB: 2.0
# command: ./emapper.py  --cpu 10 -i /data/shared/emapper_jobs/user_data/MM_nf70xi_x/query_seqs.fa --output query_seqs.fa --output_dir /data/shared/emapper_jobs/user_data/MM_nf70xi_x -m diamond -d none --tax_scope auto --go_evidence non-electronic --target_orthologs all --seed_ortholog_evalue 0.001 --seed_ortholog_score 60 --query-cover 20 --subject-cover 0 --override --temp_dir /data/shared/emapper_jobs/user_data/MM_nf70xi_x
# time: Mon Jun 17 15:33:15 2019
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
WP_000096035.1	199310.c4976	0.0	2448.7	Escherichia	metH	GO:0000096,GO:0000097,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006464,GO:0006479,GO:0006520,GO:0006555,GO:0006575,GO:0006725,GO:0006730,GO:0006732,GO:0006760,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008168,GO:0008172,GO:0008213,GO:0008270,GO:0008276,GO:0008652,GO:0008705,GO:0009058,GO:0009066,GO:0009067,GO:0009086,GO:0009987,GO:0016053,GO:0016740,GO:0016741,GO:0019538,GO:0019752,GO:0019842,GO:0031419,GO:0032259,GO:0034641,GO:0035999,GO:0036094,GO:0036211,GO:0042084,GO:0042558,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0043414,GO:0043436,GO:0043603,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046653,GO:0046872,GO:0046906,GO:0046914,GO:0048037,GO:0050667,GO:0051186,GO:0071704,GO:0097159,GO:0140096,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.1.1.13	ko:K00548	ko00270,ko00450,ko00670,ko01100,ko01110,ko01230,map00270,map00450,map00670,map01100,map01110,map01230	M00017	R00946,R09365	RC00035,RC00113,RC01241	ko00000,ko00001,ko00002,ko01000			iECO103_1326.ECO103_4764,iECUMN_1333.ECUMN_4545	Bacteria	1MV6G@1224,1RMYD@1236,3XM8P@561,COG0646@1,COG0646@2,COG1410@1,COG1410@2	NA|NA|NA	H	Catalyzes the transfer of a methyl group from methyl- cobalamin to homocysteine, yielding enzyme-bound cob(I)alamin and methionine. Subsequently, remethylates the cofactor using methyltetrahydrofolate
WP_000096093.1	155864.EDL933_4323	4.7e-48	196.8	Escherichia	yqjK	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464											Bacteria	1N7E9@1224,1SCW7@1236,2E52J@1,32ZVT@2,3XPY4@561	NA|NA|NA	S	YqjK-like protein
WP_000096487.1	362663.ECP_1074	7e-295	1019.2	Escherichia	flgK	GO:0006996,GO:0008150,GO:0009987,GO:0016043,GO:0022607,GO:0030030,GO:0030031,GO:0044085,GO:0044780,GO:0044781,GO:0070925,GO:0071840		ko:K02396	ko02040,map02040				ko00000,ko00001,ko02035				Bacteria	1MV2M@1224,1RMEA@1236,3XPGC@561,COG1256@1,COG1256@2	NA|NA|NA	N	flagellar hook-associated protein
WP_000096640.1	199310.c2953	1.3e-154	552.4	Escherichia	pdxK	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006081,GO:0006725,GO:0006732,GO:0006766,GO:0006767,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008478,GO:0008614,GO:0008615,GO:0008902,GO:0009058,GO:0009108,GO:0009110,GO:0009443,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019842,GO:0030170,GO:0030955,GO:0031420,GO:0034641,GO:0036094,GO:0042364,GO:0042816,GO:0042819,GO:0042822,GO:0042823,GO:0043094,GO:0043167,GO:0043168,GO:0043169,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046184,GO:0046483,GO:0046872,GO:0048037,GO:0050662,GO:0051186,GO:0051188,GO:0070279,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:0097159,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617	2.7.1.35	ko:K00868	ko00750,ko01100,map00750,map01100		R00174,R01909,R02493	RC00002,RC00017	ko00000,ko00001,ko01000			iSDY_1059.SDY_2615	Bacteria	1MVC9@1224,1RMIE@1236,3XNTK@561,COG2240@1,COG2240@2	NA|NA|NA	H	B6-vitamer kinase involved in the salvage pathway of pyridoxal 5'-phosphate (PLP). Catalyzes the phosphorylation of pyridoxine (PN), pyridoxal (PL), and pyridoxamine (PM), forming their respective 5'-phosphorylated esters, i.e. PNP, PLP and PMP
WP_000096859.1	199310.c0836	9.1e-278	962.2	Escherichia	modF	GO:0000166,GO:0003674,GO:0005488,GO:0005524,GO:0008144,GO:0017076,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0097159,GO:0097367,GO:1901265,GO:1901363	3.6.3.21,3.6.3.34	ko:K02013,ko:K02028,ko:K05776	ko02010,map02010	M00189,M00236,M00240			ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.14,3.A.1.3			Bacteria	1MVVM@1224,1RMXK@1236,3XNSI@561,COG1119@1,COG1119@2	NA|NA|NA	P	Involved in the transport of molybdenum into the cell. Involved in photorepair. Could act on UV-induced DNA damage other than pyrimidine dimers
WP_000097407.1	199310.c2664	0.0	1165.6	Escherichia	dld	GO:0000166,GO:0003674,GO:0003824,GO:0004457,GO:0004458,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0006082,GO:0006089,GO:0006091,GO:0008150,GO:0008152,GO:0009055,GO:0009060,GO:0009061,GO:0009898,GO:0009987,GO:0015980,GO:0016020,GO:0016491,GO:0016614,GO:0016898,GO:0016901,GO:0019516,GO:0019752,GO:0019897,GO:0019898,GO:0022900,GO:0022904,GO:0031234,GO:0032787,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044281,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0045333,GO:0048037,GO:0050660,GO:0050662,GO:0051990,GO:0055114,GO:0071704,GO:0071944,GO:0071949,GO:0097159,GO:0098552,GO:0098562,GO:1901265,GO:1901363,GO:1901615	1.1.5.12	ko:K03777	ko00620,ko01120,map00620,map01120		R00704,R11591	RC00044	ko00000,ko00001,ko01000			iEcHS_1320.EcHS_A2268,iPC815.YPO1177	Bacteria	1MVG7@1224,1RN5V@1236,3XNSW@561,COG0277@1,COG0277@2	NA|NA|NA	C	Catalyzes the oxidation of D-lactate to pyruvate
WP_000097565.1	199310.c0822	3.3e-93	348.2	Escherichia	cpoB	GO:0005575,GO:0005623,GO:0008150,GO:0009987,GO:0016043,GO:0022607,GO:0030288,GO:0030313,GO:0031975,GO:0042597,GO:0043933,GO:0044085,GO:0044464,GO:0051259,GO:0051260,GO:0051301,GO:0065003,GO:0071840	3.5.1.28	ko:K01448	ko01503,map01503	M00727	R04112	RC00064,RC00141	ko00000,ko00001,ko00002,ko01000,ko01011,ko03036				Bacteria	1MUSV@1224,1RQWA@1236,3XMDS@561,COG1729@1,COG1729@2	NA|NA|NA	D	Mediates coordination of peptidoglycan synthesis and outer membrane constriction during cell division
WP_000097807.1	199310.c1832	7.8e-152	543.1	Escherichia	ydbC	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464	1.1.1.65	ko:K05275	ko00750,ko01100,ko01120,map00750,map01100,map01120		R01708	RC00116	ko00000,ko00001,ko01000				Bacteria	1MWGZ@1224,1RRHM@1236,3XN0D@561,COG0667@1,COG0667@2	NA|NA|NA	C	Catalyzes the NAD(P)H-dependent reduction of pyridoxal to pyridoxine in vitro. Is not able to reduce 4-pyridoxate, and to oxidize pyridoxine or pyridoxamine. Has Kemp eliminase activity towards the non-physiological substrate 5- nitrobenzisoxazole, producing 4-nitro-2-cyanophenol
WP_000098229.1	155864.EDL933_3965	1.1e-264	918.7	Escherichia	gudD	GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005975,GO:0006082,GO:0008150,GO:0008152,GO:0008872,GO:0009056,GO:0009987,GO:0016052,GO:0016054,GO:0016829,GO:0016835,GO:0016836,GO:0017144,GO:0019392,GO:0019394,GO:0019577,GO:0019579,GO:0019752,GO:0042737,GO:0042836,GO:0042838,GO:0043167,GO:0043169,GO:0043436,GO:0043648,GO:0043649,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0046395,GO:0046872,GO:0071704,GO:1901575	4.2.1.40	ko:K01706,ko:K13918	ko00053,ko01100,map00053,map01100		R02752,R08056	RC00543	ko00000,ko00001,ko01000			iECIAI39_1322.ECIAI39_3210,iECO26_1355.ECO26_3857	Bacteria	1NAKW@1224,1RNE2@1236,3XPFN@561,COG4948@1,COG4948@2	NA|NA|NA	M	Catalyzes the dehydration of glucarate to 5-keto-4- deoxy-D-glucarate (5-kdGluc). Also acts on L-idarate
WP_000098453.1	362663.ECP_0493	3e-273	947.2	Escherichia	ampG	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0071944		ko:K08218,ko:K08223	ko01501,map01501	M00628			ko00000,ko00001,ko00002,ko02000	2.A.1.25,2.A.1.35		iAPECO1_1312.APECO1_1578,iECOK1_1307.ECOK1_0413,iECS88_1305.ECS88_0429,iLF82_1304.LF82_0088,iNRG857_1313.NRG857_02040,iPC815.YPO3162,iUMN146_1321.UM146_15195,iUTI89_1310.UTI89_C0457	Bacteria	1QU4X@1224,1T1ST@1236,3XN4U@561,COG2223@1,COG2223@2	NA|NA|NA	P	Probably acts as a permease in the beta-lactamase induction system and in peptidoglycan recycling
WP_000098601.1	362663.ECP_2929	0.0	1333.5	Escherichia	tkt	GO:0000302,GO:0003674,GO:0003824,GO:0004802,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006081,GO:0006098,GO:0006139,GO:0006355,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009052,GO:0009117,GO:0009635,GO:0009636,GO:0009719,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010033,GO:0010035,GO:0010243,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016740,GO:0016744,GO:0019219,GO:0019222,GO:0019362,GO:0019637,GO:0019682,GO:0019693,GO:0019842,GO:0030145,GO:0030976,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032991,GO:0033554,GO:0034599,GO:0034614,GO:0034641,GO:0035690,GO:0036094,GO:0036245,GO:0042221,GO:0042493,GO:0042542,GO:0043167,GO:0043168,GO:0043169,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0045893,GO:0045935,GO:0046483,GO:0046496,GO:0046677,GO:0046872,GO:0046914,GO:0048037,GO:0048518,GO:0048522,GO:0050662,GO:0050789,GO:0050794,GO:0050896,GO:0051156,GO:0051171,GO:0051173,GO:0051186,GO:0051252,GO:0051254,GO:0051716,GO:0055086,GO:0060255,GO:0065007,GO:0070301,GO:0070887,GO:0071236,GO:0071310,GO:0071417,GO:0071495,GO:0071704,GO:0072524,GO:0072747,GO:0072756,GO:0080090,GO:0097159,GO:0097237,GO:1901135,GO:1901322,GO:1901360,GO:1901363,GO:1901562,GO:1901564,GO:1901654,GO:1901655,GO:1901681,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000			iECABU_c1320.ECABU_c27750,iLF82_1304.LF82_2271,iNRG857_1313.NRG857_12300,iSDY_1059.SDY_3141,iYL1228.KPN_01127,ic_1306.c2990	Bacteria	1MUEY@1224,1RMWP@1236,3XMMK@561,COG0021@1,COG0021@2	NA|NA|NA	G	Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate
WP_000098826.1	199310.c5441	1.5e-97	362.1	Escherichia	dnaT	GO:0003674,GO:0005488,GO:0005515,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006267,GO:0006725,GO:0006807,GO:0007049,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016043,GO:0022402,GO:0022607,GO:0033260,GO:0034622,GO:0034641,GO:0034645,GO:0036388,GO:0042802,GO:0043170,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044786,GO:0046483,GO:0065003,GO:0065004,GO:0071704,GO:0071824,GO:0071840,GO:0090304,GO:1901360,GO:1901576,GO:1902299		ko:K02317	ko03440,map03440				ko00000,ko00001,ko03400				Bacteria	1PJ9A@1224,1RYK1@1236,28IQ3@1,2Z8PW@2,3XNEP@561	NA|NA|NA	J	it is also involved in inducing stable DNA replication during SOS response. It forms, in concert with DnaB protein and other prepriming proteins DnaC, N, N', N'' a prepriming protein complex on the specific site of the template DNA recognized by protein N'
WP_000098896.1	199310.c2055	4.5e-232	810.1	Escherichia	cfa	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006629,GO:0008150,GO:0008152,GO:0008168,GO:0008757,GO:0008825,GO:0009987,GO:0016740,GO:0016741,GO:0030258,GO:0032259,GO:0044237,GO:0044238,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0071704	2.1.1.317,2.1.1.79	ko:K00574,ko:K20238					ko00000,ko01000			iEC55989_1330.EC55989_1829,iECIAI1_1343.ECIAI1_1713,iECO103_1326.ECO103_1803,iECSE_1348.ECSE_1785,iEcE24377_1341.EcE24377A_1875	Bacteria	1MX3U@1224,1RNID@1236,3XMDR@561,COG2230@1,COG2230@2	NA|NA|NA	M	Transfers a methylene group from S-adenosyl-L-methionine to the cis double bond of an unsaturated fatty acid chain resulting in the replacement of the double bond with a methylene bridge
WP_000099836.1	155864.EDL933_0796	1.8e-191	675.2	Escherichia	sucB	GO:0003674,GO:0003824,GO:0004149,GO:0005488,GO:0005504,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006091,GO:0006099,GO:0006101,GO:0008150,GO:0008152,GO:0008289,GO:0009060,GO:0009987,GO:0015980,GO:0016417,GO:0016740,GO:0016746,GO:0016747,GO:0016748,GO:0016751,GO:0016999,GO:0017144,GO:0019752,GO:0031405,GO:0031406,GO:0032991,GO:0033293,GO:0036094,GO:0043167,GO:0043168,GO:0043177,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0045239,GO:0045240,GO:0045252,GO:0045333,GO:0048037,GO:0050662,GO:0055114,GO:0071704,GO:0072350,GO:0097159,GO:0140096,GO:1901363,GO:1901681,GO:1902494,GO:1990204,GO:1990234	2.3.1.61	ko:K00658	ko00020,ko00310,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00310,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00032	R02570,R02571,R08549	RC00004,RC02727,RC02833	br01601,ko00000,ko00001,ko00002,ko01000			iAF987.Gmet_2766,iAPECO1_1312.APECO1_1352,iECED1_1282.ECED1_0696,iECOK1_1307.ECOK1_0726,iECS88_1305.ECS88_0752,iLF82_1304.LF82_2196,iNRG857_1313.NRG857_03235,iUMN146_1321.UM146_13990,iUTI89_1310.UTI89_C0722	Bacteria	1MUJD@1224,1RME0@1236,3XP92@561,COG0508@1,COG0508@2	NA|NA|NA	C	The 2-oxoglutarate dehydrogenase complex catalyzes the overall conversion of 2-oxoglutarate to succinyl-CoA and CO(2)
WP_000100429.1	199310.c3360	1.2e-165	589.0	Escherichia	queF	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008616,GO:0009058,GO:0009116,GO:0009119,GO:0009163,GO:0009987,GO:0016491,GO:0016645,GO:0016646,GO:0016651,GO:0016657,GO:0018130,GO:0019438,GO:0033739,GO:0034404,GO:0034641,GO:0034654,GO:0042455,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046116,GO:0046483,GO:0055086,GO:0055114,GO:0071704,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	1.7.1.13	ko:K06879,ko:K09457	ko00790,ko01100,map00790,map01100		R07605	RC01875	ko00000,ko00001,ko01000,ko03016			iSFV_1184.SFV_2663,iSF_1195.SF2807,iS_1188.S3002	Bacteria	1MW0M@1224,1RNXM@1236,3XM7E@561,COG0780@1,COG0780@2,COG2904@1,COG2904@2	NA|NA|NA	F	Catalyzes the NADPH-dependent reduction of 7-cyano-7- deazaguanine (preQ0) to 7-aminomethyl-7-deazaguanine (preQ1)
WP_000100800.1	155864.EDL933_0935	8.6e-87	326.2	Escherichia	dps	GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005506,GO:0005515,GO:0005575,GO:0006950,GO:0008150,GO:0008199,GO:0009295,GO:0009605,GO:0009991,GO:0031667,GO:0042594,GO:0042802,GO:0043167,GO:0043169,GO:0046872,GO:0046914,GO:0050896,GO:0097159,GO:1901363		ko:K04047					ko00000,ko03036				Bacteria	1RAC5@1224,1RR4N@1236,3XN85@561,COG0783@1,COG0783@2	NA|NA|NA	P	During stationary phase, binds the chromosome non- specifically, forming a highly ordered and stable dps-DNA co- crystal within which chromosomal DNA is condensed and protected from diverse damages. It protects DNA from oxidative damage by sequestering intracellular Fe(2 ) ion and storing it in the form of Fe(3 ) oxyhydroxide mineral, which can be released after reduction. One hydrogen peroxide oxidizes two Fe(2 ) ions, which prevents hydroxyl radical production by the Fenton reaction
WP_000100937.1	199310.c2026	1e-276	958.7	Escherichia	dtpA	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006855,GO:0006857,GO:0008150,GO:0008324,GO:0015075,GO:0015077,GO:0015078,GO:0015238,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015333,GO:0015672,GO:0015833,GO:0015893,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0022890,GO:0031224,GO:0031226,GO:0034220,GO:0035442,GO:0035443,GO:0035672,GO:0035673,GO:0042221,GO:0042493,GO:0042886,GO:0042887,GO:0042891,GO:0042895,GO:0042937,GO:0042938,GO:0042939,GO:0044425,GO:0044459,GO:0044464,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071916,GO:0071944,GO:0098655,GO:0098660,GO:0098662,GO:1902600,GO:1904680		ko:K03305					ko00000	2.A.17		iB21_1397.B21_01594,iBWG_1329.BWG_1449,iEC042_1314.EC042_1803,iECBD_1354.ECBD_2009,iECB_1328.ECB_01604,iECDH10B_1368.ECDH10B_1768,iECDH1ME8569_1439.ECDH1ME8569_1578,iECD_1391.ECD_01604,iECH74115_1262.ECH74115_4843,iECSP_1301.ECSP_4476,iECUMN_1333.ECUMN_1925,iECs_1301.ECs4368,iETEC_1333.ETEC_1669,iEcDH1_1363.EcDH1_2006,iEcSMS35_1347.EcSMS35_1565,iEcolC_1368.EcolC_1995,iJO1366.b1634,iUMNK88_1353.UMNK88_2094,iY75_1357.Y75_RS08570,iZ_1308.Z4896	Bacteria	1MW6W@1224,1RM8P@1236,3XMRM@561,COG3104@1,COG3104@2	NA|NA|NA	U	Proton-dependent permease that transports di- and tripeptides
WP_000101055.1	155864.EDL933_1867	8.6e-145	519.6	Escherichia	minD	GO:0000166,GO:0000910,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0007049,GO:0007059,GO:0008144,GO:0008150,GO:0009898,GO:0009987,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0022402,GO:0030554,GO:0031224,GO:0031226,GO:0032506,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0036214,GO:0042802,GO:0043167,GO:0043168,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051179,GO:0051301,GO:0051302,GO:0051782,GO:0060187,GO:0061640,GO:0065007,GO:0071944,GO:0097159,GO:0097367,GO:0098552,GO:0098562,GO:1901265,GO:1901363		ko:K03609					ko00000,ko03036,ko04812				Bacteria	1MUEU@1224,1RNJ0@1236,3XNRZ@561,COG2894@1,COG2894@2	NA|NA|NA	D	ATPase required for the correct placement of the division site. Cell division inhibitors MinC and MinD act in concert to form an inhibitor capable of blocking formation of the polar Z ring septums. Rapidly oscillates between the poles of the cell to destabilize FtsZ filaments that have formed before they mature into polar Z rings
WP_000101737.1	198214.SF0409	7.9e-117	426.4	Gammaproteobacteria	acrR	GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0042221,GO:0042493,GO:0043170,GO:0043565,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0045892,GO:0045934,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141		ko:K03577		M00647			ko00000,ko00002,ko03000				Bacteria	1N659@1224,1RPXN@1236,COG1309@1,COG1309@2	NA|NA|NA	K	transcriptional regulator
WP_000102319.1	199310.c4675	0.0	1209.1	Escherichia	kup	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0015077,GO:0015079,GO:0015318,GO:0015672,GO:0016020,GO:0022857,GO:0022890,GO:0030001,GO:0034220,GO:0044464,GO:0046873,GO:0051179,GO:0051234,GO:0055085,GO:0071804,GO:0071805,GO:0071944,GO:0098655,GO:0098660,GO:0098662		ko:K03549					ko00000,ko02000	2.A.72		iECs_1301.ECs4689,iG2583_1286.G2583_4543,iZ_1308.Z5248	Bacteria	1MUVH@1224,1RPM6@1236,3XMNU@561,COG3158@1,COG3158@2	NA|NA|NA	P	Responsible for the low-affinity transport of potassium into the cell, with the
WP_000102485.1	155864.EDL933_0118	9.4e-272	942.2	Escherichia	lpdA	GO:0000166,GO:0001505,GO:0003674,GO:0003824,GO:0004148,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005739,GO:0005759,GO:0005829,GO:0006082,GO:0006084,GO:0006085,GO:0006086,GO:0006090,GO:0006103,GO:0006139,GO:0006163,GO:0006164,GO:0006464,GO:0006520,GO:0006544,GO:0006546,GO:0006637,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0008270,GO:0009056,GO:0009058,GO:0009063,GO:0009069,GO:0009071,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0015036,GO:0016054,GO:0016491,GO:0016651,GO:0016667,GO:0016668,GO:0017144,GO:0018130,GO:0018335,GO:0019362,GO:0019438,GO:0019464,GO:0019538,GO:0019637,GO:0019693,GO:0019752,GO:0031974,GO:0031981,GO:0032787,GO:0032991,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034641,GO:0034654,GO:0035383,GO:0035384,GO:0036094,GO:0036211,GO:0042133,GO:0042135,GO:0042737,GO:0042802,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043436,GO:0043543,GO:0043603,GO:0043604,GO:0043648,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044272,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044428,GO:0044429,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045239,GO:0045240,GO:0045250,GO:0045252,GO:0045254,GO:0046390,GO:0046395,GO:0046483,GO:0046496,GO:0046872,GO:0046914,GO:0048037,GO:0050660,GO:0050662,GO:0050896,GO:0051186,GO:0051188,GO:0055086,GO:0055114,GO:0061732,GO:0065007,GO:0065008,GO:0070013,GO:0071616,GO:0071704,GO:0072521,GO:0072522,GO:0072524,GO:0090407,GO:0097159,GO:0106077,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1902494,GO:1990204,GO:1990234	1.8.1.4	ko:K00382	ko00010,ko00020,ko00260,ko00280,ko00620,ko00630,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00260,map00280,map00620,map00630,map00640,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00036,M00307,M00532	R00209,R01221,R01698,R03815,R07618,R08549	RC00004,RC00022,RC00583,RC02742,RC02833,RC02834	br01601,ko00000,ko00001,ko00002,ko01000,ko04147			iAPECO1_1312.APECO1_1869,iEcolC_1368.EcolC_3543,iPC815.YPO3417,iSFV_1184.SFV_0107,iUMN146_1321.UM146_23385	Bacteria	1MU2U@1224,1RMFF@1236,3XM8F@561,COG1249@1,COG1249@2	NA|NA|NA	F	Lipoamide dehydrogenase is a component of the glycine cleavage system as well as of the alpha-ketoacid dehydrogenase complexes
