#target name	accession	query name	accession	full sequence E-value	full sequence score	full sequence bias	best 1 domain E-value	best 1 domain score	best 1 domain bias	domain number estimation exp	domain number estimation reg	domain number estimation clu	domain number estimation ov	domain number estimation env	domain number estimation dom	domain number estimation rep	domain number estimation inc	description of target
TIGR01194	TIGR01194	WP_013272914.1	-	2.7e-09	34.1	0.0	3.7e-09	33.6	0.0	1.1	1	0	0	1	1	1	1	cyc_pep_trnsptr: cyclic peptide transporter
TIGR01271	TIGR01271	WP_013272914.1	-	1.6e-08	30.4	1.0	0.00062	15.2	0.3	2.1	2	0	0	2	2	2	2	CFTR_protein: cystic fibrosis transmembrane conductor regulator (CFTR)
TIGR00954	TIGR00954	WP_013272914.1	-	1.3e-07	28.4	0.1	1.7e-07	28.0	0.1	1.1	1	0	0	1	1	1	1	3a01203: peroxysomal long chain fatty acyl transporter
TIGR00368	TIGR00368	WP_013272914.1	-	0.0013	15.3	0.1	0.0039	13.8	0.0	1.7	2	0	0	2	2	2	1	TIGR00368: Mg chelatase-like protein
TIGR02788	TIGR02788	WP_013272914.1	-	0.0099	12.9	0.1	0.019	12.0	0.1	1.4	1	0	0	1	1	1	1	VirB11: P-type DNA transfer ATPase VirB11
TIGR02789	TIGR02789	WP_013272916.1	-	1.1e-56	190.5	9.7	1.3e-56	190.3	9.7	1.0	1	0	0	1	1	1	1	nickel_nikB: nickel ABC transporter, permease subunit NikB
TIGR02790	TIGR02790	WP_013272916.1	-	1.6e-07	29.1	5.8	2.8e-07	28.3	5.8	1.4	1	0	0	1	1	1	1	nickel_nikC: nickel ABC transporter, permease subunit NikC
TIGR02294	TIGR02294	WP_013272917.1	-	3.2e-34	116.3	1.7	2.5e-33	113.3	1.7	2.0	1	1	0	1	1	1	1	nickel_nikA: nickel ABC transporter, nickel/metallophore periplasmic binding protein
TIGR04028	TIGR04028	WP_013272917.1	-	2.1e-20	70.7	1.3	5.1e-20	69.5	1.3	1.6	1	1	0	1	1	1	1	SBP_KPN_01854: ABC transporter substrate binding protein, KPN_01854 family
TIGR00044	TIGR00044	WP_013272919.1	-	0.014	13.0	0.1	0.023	12.2	0.1	1.3	1	0	0	1	1	1	0	TIGR00044: pyridoxal phosphate enzyme, YggS family
TIGR03921	TIGR03921	WP_013272921.1	-	3e-20	70.6	0.3	1.2e-07	29.1	0.0	3.6	3	1	0	3	3	3	3	T7SS_mycosin: type VII secretion-associated serine protease mycosin
TIGR02934	TIGR02934	WP_013272926.1	-	0.042	11.6	0.0	0.049	11.4	0.0	1.3	1	1	0	1	1	1	0	nifT_nitrog: probable nitrogen fixation protein FixT
TIGR04368	TIGR04368	WP_013272930.1	-	8e-207	684.5	3.6	9.3e-207	684.3	3.6	1.0	1	0	0	1	1	1	1	Glu_2_3_NH3_mut: glutamate 2,3-aminomutase
TIGR03820	TIGR03820	WP_013272930.1	-	1.6e-140	466.5	2.4	2e-140	466.2	2.4	1.1	1	0	0	1	1	1	1	lys_2_3_AblA: lysine-2,3-aminomutase
TIGR04468	TIGR04468	WP_013272930.1	-	5e-113	375.6	2.2	6.1e-113	375.3	2.2	1.1	1	0	0	1	1	1	1	arg_2_3_am_muta: arginine 2,3-aminomutase
TIGR00238	TIGR00238	WP_013272930.1	-	3.1e-99	330.0	2.2	4e-99	329.7	2.2	1.1	1	0	0	1	1	1	1	TIGR00238: KamA family protein
TIGR03822	TIGR03822	WP_013272930.1	-	1.1e-80	269.1	0.0	1.3e-80	268.8	0.0	1.0	1	0	0	1	1	1	1	AblA_like_2: lysine-2,3-aminomutase-related protein
TIGR03821	TIGR03821	WP_013272930.1	-	3e-63	211.7	0.1	3.9e-63	211.3	0.1	1.1	1	0	0	1	1	1	1	EFP_modif_epmB: EF-P beta-lysylation protein EpmB
TIGR04167	TIGR04167	WP_013272930.1	-	2.5e-06	24.9	0.3	3.9e-06	24.3	0.3	1.3	1	0	0	1	1	1	1	rSAM_SeCys: radical SAM/Cys-rich domain protein
TIGR02666	TIGR02666	WP_013272930.1	-	5.1e-06	23.6	1.2	8.5e-06	22.9	1.2	1.3	1	0	0	1	1	1	1	moaA: molybdenum cofactor biosynthesis protein A
TIGR03699	TIGR03699	WP_013272930.1	-	2.5e-05	21.2	0.1	4e-05	20.6	0.1	1.3	1	0	0	1	1	1	1	menaquin_MqnC: dehypoxanthine futalosine cyclase
TIGR04038	TIGR04038	WP_013272930.1	-	7.3e-05	20.6	0.3	0.00013	19.7	0.3	1.5	1	0	0	1	1	1	1	tatD_link_rSAM: radical SAM protein, TatD family-associated
TIGR04317	TIGR04317	WP_013272930.1	-	0.00036	17.7	0.2	0.00063	16.9	0.2	1.3	1	0	0	1	1	1	1	W_rSAM_matur: tungsten cofactor oxidoreducase radical SAM maturase
TIGR04053	TIGR04053	WP_013272930.1	-	0.00042	17.6	0.1	0.0007	16.9	0.1	1.2	1	0	0	1	1	1	1	sam_11: radical SAM protein, BA_1875 family
TIGR04013	TIGR04013	WP_013272930.1	-	0.00042	17.2	4.0	0.0009	16.1	2.5	1.9	1	1	1	2	2	2	1	B12_SAM_MJ_1487: B12-binding domain/radical SAM domain protein, MJ_1487 family
TIGR04078	TIGR04078	WP_013272930.1	-	0.00043	17.8	0.1	0.00075	17.0	0.1	1.5	1	0	0	1	1	1	1	rSAM_yydG: peptide modification radical SAM enzyme, YydG family
TIGR02668	TIGR02668	WP_013272930.1	-	0.0012	15.9	0.5	0.0012	15.9	0.5	2.0	2	0	0	2	2	2	1	moaA_archaeal: probable molybdenum cofactor biosynthesis protein A
TIGR04082	TIGR04082	WP_013272930.1	-	0.0013	15.6	0.3	0.0021	14.8	0.3	1.2	1	0	0	1	1	1	1	rSAM_for_selen: selenobiotic family peptide radical SAM maturase
TIGR03977	TIGR03977	WP_013272930.1	-	0.0035	14.2	0.1	0.0052	13.7	0.1	1.2	1	0	0	1	1	1	1	rSAM_pair_HxsC: His-Xaa-Ser system radical SAM maturase HxsC
TIGR04478	TIGR04478	WP_013272930.1	-	0.0044	14.3	1.3	0.009	13.2	1.3	1.4	1	1	0	1	1	1	1	rSAM_YfkAB: radical SAM/CxCxxxxC motif protein YfkAB
TIGR04055	TIGR04055	WP_013272930.1	-	0.0045	14.5	0.1	0.0068	13.9	0.1	1.2	1	0	0	1	1	1	1	rSAM_NirJ2: putative heme d1 biosynthesis radical SAM protein NirJ2
TIGR00423	TIGR00423	WP_013272930.1	-	0.0045	14.2	0.0	0.0069	13.6	0.0	1.2	1	0	0	1	1	1	1	TIGR00423: radical SAM domain protein, CofH subfamily
TIGR04133	TIGR04133	WP_013272930.1	-	0.0047	13.8	0.2	0.0076	13.2	0.2	1.2	1	0	0	1	1	1	1	rSAM_w_lipo: radical SAM enzyme, rSAM/lipoprotein system
TIGR03551	TIGR03551	WP_013272930.1	-	0.0062	13.4	0.1	0.013	12.3	0.0	1.5	2	0	0	2	2	2	1	F420_cofH: 7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase, CofH subunit
TIGR04250	TIGR04250	WP_013272930.1	-	0.0074	13.2	0.1	0.01	12.7	0.1	1.3	1	0	0	1	1	1	1	SCM_rSAM_ScmE: SynChlorMet cassette radical SAM/SPASM protein ScmE
TIGR04100	TIGR04100	WP_013272930.1	-	0.01	13.4	1.4	0.021	12.4	1.4	1.5	1	1	0	1	1	1	0	rSAM_pair_X: radical SAM enzyme, TIGR04100 family
TIGR03700	TIGR03700	WP_013272930.1	-	0.012	12.4	0.1	0.019	11.8	0.1	1.2	1	0	0	1	1	1	0	mena_SCO4494: putative menaquinone biosynthesis radical SAM enzyme, SCO4494 family
TIGR03143	TIGR03143	WP_013272930.1	-	0.015	11.8	0.0	0.019	11.5	0.0	1.2	1	0	0	1	1	1	0	AhpF_homolog: putative alkyl hydroperoxide reductase F subunit
TIGR03956	TIGR03956	WP_013272930.1	-	0.027	11.7	1.2	0.045	10.9	1.2	1.4	1	1	0	1	1	1	0	rSAM_HydE: [FeFe] hydrogenase H-cluster radical SAM maturase HydE
TIGR04303	TIGR04303	WP_013272930.1	-	0.036	11.6	0.0	0.054	11.0	0.0	1.2	1	0	0	1	1	1	0	GeoRSP_rSAM: GeoRSP system radical SAM/SPASM protein
TIGR00003	TIGR00003	WP_013272931.1	-	4.3e-05	21.6	0.2	4.9e-05	21.5	0.2	1.2	1	1	0	1	1	1	1	TIGR00003: copper ion binding protein
TIGR02830	TIGR02830	WP_013272931.1	-	0.00092	16.6	0.1	0.00098	16.5	0.1	1.1	1	0	0	1	1	1	1	spore_III_AG: stage III sporulation protein AG
TIGR02052	TIGR02052	WP_013272931.1	-	0.014	13.9	0.0	0.014	13.9	0.0	1.1	1	0	0	1	1	1	0	MerP: mercuric transport protein periplasmic component
TIGR02381	TIGR02381	WP_013272932.1	-	6.9e-17	59.2	0.6	8.1e-17	58.9	0.6	1.0	1	0	0	1	1	1	1	cspD: cold shock domain protein CspD
TIGR02476	TIGR02476	WP_013272935.1	-	1.1e-09	36.0	0.0	0.00026	18.4	0.0	2.1	1	1	0	2	2	2	2	BluB: 5,6-dimethylbenzimidazole synthase
TIGR04477	TIGR04477	WP_013272935.1	-	0.0026	13.9	0.0	0.0031	13.6	0.0	1.0	1	0	0	1	1	1	1	sorted_by_XrtN: XrtN system VIT domain protein
TIGR03553	TIGR03553	WP_013272935.1	-	0.0052	14.5	0.0	0.71	7.5	0.0	2.1	2	0	0	2	2	2	2	F420_FbiB_CTERM: F420 biosynthesis protein FbiB, C-terminal domain
TIGR02483	TIGR02483	WP_013272937.1	-	3.1e-43	146.0	0.0	4.1e-43	145.6	0.0	1.0	1	0	0	1	1	1	1	PFK_mixed: phosphofructokinase
TIGR02482	TIGR02482	WP_013272937.1	-	3.3e-25	86.7	0.0	1.5e-22	78.0	0.0	2.1	1	1	1	2	2	2	2	PFKA_ATP: 6-phosphofructokinase
TIGR02478	TIGR02478	WP_013272937.1	-	3.9e-17	59.6	0.0	8.3e-13	45.3	0.0	2.1	1	1	1	2	2	2	2	6PF1K_euk: 6-phosphofructokinase
TIGR02477	TIGR02477	WP_013272937.1	-	2.7e-16	57.1	0.0	4.9e-16	56.2	0.0	1.3	1	0	0	1	1	1	1	PFKA_PPi: diphosphate--fructose-6-phosphate 1-phosphotransferase
TIGR02634	TIGR02634	WP_013272944.1	-	1e-16	59.4	3.2	1.4e-16	58.9	3.2	1.3	1	0	0	1	1	1	1	xylF: D-xylose ABC transporter, D-xylose-binding protein
TIGR02637	TIGR02637	WP_013272944.1	-	1.9e-10	38.4	1.2	2.7e-10	38.0	1.2	1.2	1	0	0	1	1	1	1	RhaS: rhamnose ABC transporter, rhamnose-binding protein
TIGR02417	TIGR02417	WP_013272944.1	-	4.5e-10	37.2	0.0	7e-10	36.6	0.0	1.2	1	0	0	1	1	1	1	fruct_sucro_rep: D-fructose-responsive transcription factor
TIGR01481	TIGR01481	WP_013272944.1	-	1.4e-08	32.5	1.9	2.1e-08	31.9	1.9	1.2	1	0	0	1	1	1	1	ccpA: catabolite control protein A
TIGR03931	TIGR03931	WP_013272944.1	-	0.0011	17.3	3.1	0.0016	16.8	3.1	1.2	1	0	0	1	1	1	1	T7SS_Rv3446c: type VII secretion-associated protein, Rv3446c family
TIGR02747	TIGR02747	WP_013272944.1	-	0.016	13.9	0.4	0.025	13.2	0.4	1.4	1	0	0	1	1	1	0	TraV: type IV conjugative transfer system protein TraV
TIGR03490	TIGR03490	WP_013272944.1	-	0.03	10.7	0.1	0.046	10.1	0.1	1.2	1	0	0	1	1	1	0	Mycoplas_LppA: mycoides cluster lipoprotein, LppA/P72 family
TIGR02044	TIGR02044	WP_013272946.1	-	6e-12	43.7	0.0	1.3e-11	42.7	0.0	1.6	1	0	0	1	1	1	1	CueR: Cu(I)-responsive transcriptional regulator
TIGR02043	TIGR02043	WP_013272946.1	-	5.9e-09	34.1	0.1	9.5e-09	33.5	0.1	1.3	1	0	0	1	1	1	1	ZntR: Zn(II)-responsive transcriptional regulator
TIGR02051	TIGR02051	WP_013272946.1	-	4.8e-08	31.3	0.0	6.4e-08	30.9	0.0	1.2	1	0	0	1	1	1	1	MerR: Hg(II)-responsive transcriptional regulator
TIGR02047	TIGR02047	WP_013272946.1	-	3.1e-07	28.4	0.1	6.4e-07	27.4	0.0	1.7	2	0	0	2	2	2	1	CadR-PbrR: Cd(II)/Pb(II)-responsive transcriptional regulator
TIGR01950	TIGR01950	WP_013272946.1	-	0.0074	14.0	0.0	0.01	13.5	0.0	1.2	1	0	0	1	1	1	1	SoxR: redox-sensitive transcriptional activator SoxR
TIGR00099	TIGR00099	WP_013272947.1	-	3.7e-55	185.2	0.0	4.2e-55	185.1	0.0	1.0	1	0	0	1	1	1	1	Cof-subfamily: Cof-like hydrolase
TIGR01487	TIGR01487	WP_013272947.1	-	6.9e-27	92.7	0.2	5.1e-16	57.1	0.1	2.1	1	1	1	2	2	2	2	Pglycolate_arch: phosphoglycolate phosphatase, TA0175-type
TIGR01484	TIGR01484	WP_013272947.1	-	9.5e-26	89.2	0.0	1.3e-25	88.7	0.0	1.2	1	0	0	1	1	1	1	HAD-SF-IIB: HAD hydrolase, family IIB
TIGR01482	TIGR01482	WP_013272947.1	-	4.5e-21	73.4	0.1	2.5e-13	48.1	0.1	2.1	2	0	0	2	2	2	2	SPP-subfamily: sucrose-phosphate phosphatase subfamily
TIGR01486	TIGR01486	WP_013272947.1	-	3.5e-15	54.0	0.0	1.8e-14	51.7	0.0	1.9	1	1	0	1	1	1	1	HAD-SF-IIB-MPGP: mannosyl-3-phosphoglycerate phosphatase family
TIGR02463	TIGR02463	WP_013272947.1	-	4e-12	44.3	0.0	4.6e-11	40.9	0.0	2.1	1	1	0	1	1	1	1	MPGP_rel: mannosyl-3-phosphoglycerate phosphatase homolog
TIGR02461	TIGR02461	WP_013272947.1	-	4.1e-12	44.6	0.0	5.3e-09	34.5	0.0	2.2	2	0	0	2	2	2	2	osmo_MPG_phos: mannosyl-3-phosphoglycerate phosphatase
TIGR00338	TIGR00338	WP_013272947.1	-	4.7e-06	24.3	0.1	2.5e-05	21.9	0.0	1.9	2	0	0	2	2	2	1	serB: phosphoserine phosphatase SerB
TIGR02471	TIGR02471	WP_013272947.1	-	2.4e-05	21.9	0.0	4e-05	21.2	0.0	1.5	2	0	0	2	2	2	1	sucr_syn_bact_C: sucrose-phosphate synthase, sucrose phosphatase-like domain
TIGR01490	TIGR01490	WP_013272947.1	-	5.2e-05	21.5	0.4	0.0019	16.4	0.0	2.8	2	1	1	3	3	3	1	HAD-SF-IB-hyp1: HAD hydrolase, family IB
TIGR01488	TIGR01488	WP_013272947.1	-	8.1e-05	20.6	1.8	0.038	11.9	0.0	3.1	2	1	1	3	3	3	1	HAD-SF-IB: HAD phosphoserine phosphatase-like hydrolase, family IB
TIGR02726	TIGR02726	WP_013272947.1	-	0.00024	19.3	1.0	0.00063	17.9	0.1	1.9	2	0	0	2	2	2	1	phenyl_P_delta: phenylphosphate carboxylase, delta subunit
TIGR01662	TIGR01662	WP_013272947.1	-	0.0012	16.9	0.0	0.014	13.5	0.0	2.1	2	0	0	2	2	2	1	HAD-SF-IIIA: HAD hydrolase, family IIIA
TIGR01449	TIGR01449	WP_013272947.1	-	0.0014	16.2	0.0	0.071	10.6	0.0	2.2	2	0	0	2	2	2	1	PGP_bact: phosphoglycolate phosphatase, bacterial
TIGR01670	TIGR01670	WP_013272947.1	-	0.0015	16.5	0.8	0.012	13.5	0.1	2.1	2	0	0	2	2	2	1	KdsC-phosphatas: 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase, YrbI family
TIGR01485	TIGR01485	WP_013272947.1	-	0.0018	15.8	0.0	0.0033	14.9	0.0	1.4	1	0	0	1	1	1	1	SPP_plant-cyano: sucrose phosphatase
TIGR01522	TIGR01522	WP_013272947.1	-	0.0062	12.3	0.1	0.0096	11.6	0.1	1.2	1	0	0	1	1	1	1	ATPase-IIA2_Ca: calcium-transporting P-type ATPase, PMR1-type
TIGR01544	TIGR01544	WP_013272947.1	-	0.0063	13.6	0.0	0.01	12.9	0.0	1.3	1	0	0	1	1	1	1	HAD-SF-IE: HAD hydrolase, family IE
TIGR01512	TIGR01512	WP_013272947.1	-	0.012	12.3	0.1	0.02	11.6	0.1	1.2	1	0	0	1	1	1	0	ATPase-IB2_Cd: cadmium-translocating P-type ATPase
TIGR01491	TIGR01491	WP_013272947.1	-	0.018	12.7	0.1	0.13	10.0	0.0	2.1	2	0	0	2	2	2	0	HAD-SF-IB-PSPlk: phosphoserine phosphatase-like hydrolase, archaeal
TIGR01523	TIGR01523	WP_013272947.1	-	0.02	10.4	0.0	0.51	5.7	0.0	2.0	2	0	0	2	2	2	0	ATPase-IID_K-Na: potassium/sodium efflux P-type ATPase, fungal-type
TIGR03173	TIGR03173	WP_013272948.1	-	2.3e-127	423.1	44.0	2.6e-127	422.9	44.0	1.0	1	0	0	1	1	1	1	pbuX: xanthine permease
TIGR00801	TIGR00801	WP_013272948.1	-	9.5e-96	319.2	45.4	1.1e-95	319.0	45.4	1.0	1	0	0	1	1	1	1	ncs2: uracil-xanthine permease
TIGR03616	TIGR03616	WP_013272948.1	-	9.1e-29	98.3	35.7	1.1e-28	98.0	35.7	1.1	1	0	0	1	1	1	1	RutG: pyrimidine utilization transport protein G
TIGR03433	TIGR03433	WP_013272954.1	-	3.7e-10	37.8	0.1	4.4e-10	37.5	0.1	1.1	1	0	0	1	1	1	1	padR_acidobact: transcriptional regulator, Acidobacterial, PadR-family
TIGR02719	TIGR02719	WP_013272954.1	-	0.0009	17.5	0.0	0.00099	17.4	0.0	1.1	1	0	0	1	1	1	1	repress_PhaQ: poly-beta-hydroxybutyrate-responsive repressor
TIGR02337	TIGR02337	WP_013272954.1	-	0.0067	14.2	0.0	0.0067	14.2	0.0	1.1	1	0	0	1	1	1	1	HpaR: homoprotocatechuate degradation operon regulator, HpaR
TIGR01032	TIGR01032	WP_013272955.1	-	5.5e-46	153.5	7.6	6.3e-46	153.3	7.6	1.0	1	0	0	1	1	1	1	rplT_bact: ribosomal protein bL20
TIGR00001	TIGR00001	WP_013272956.1	-	6.9e-27	91.5	10.3	7.5e-27	91.4	10.3	1.0	1	0	0	1	1	1	1	rpmI_bact: ribosomal protein bL35
TIGR00168	TIGR00168	WP_013272957.1	-	6.2e-67	222.3	4.9	6.9e-67	222.2	4.9	1.0	1	0	0	1	1	1	1	infC: translation initiation factor IF-3
TIGR00418	TIGR00418	WP_013272960.1	-	1.1e-188	626.7	0.1	1.3e-188	626.4	0.1	1.0	1	0	0	1	1	1	1	thrS: threonine--tRNA ligase
TIGR00408	TIGR00408	WP_013272960.1	-	1.8e-22	77.8	0.0	7.7e-11	39.5	0.0	2.2	2	0	0	2	2	2	2	proS_fam_I: proline--tRNA ligase
TIGR00409	TIGR00409	WP_013272960.1	-	1.5e-19	68.2	0.1	1.9e-09	34.9	0.0	2.2	2	0	0	2	2	2	2	proS_fam_II: proline--tRNA ligase
TIGR00442	TIGR00442	WP_013272960.1	-	8.5e-15	52.6	0.0	2.4e-07	28.0	0.0	2.4	2	1	0	2	2	2	2	hisS: histidine--tRNA ligase
TIGR02367	TIGR02367	WP_013272960.1	-	5.4e-09	33.7	0.2	5.4e-05	20.6	0.0	2.4	2	0	0	2	2	2	2	PylS_Cterm: pyrrolysine--tRNA ligase, C-terminal region
TIGR00414	TIGR00414	WP_013272960.1	-	7.2e-09	33.1	0.0	1.2e-08	32.4	0.0	1.3	1	0	0	1	1	1	1	serS: serine--tRNA ligase
TIGR00389	TIGR00389	WP_013272960.1	-	9e-09	32.3	0.0	7.3e-05	19.4	0.0	2.6	2	1	1	3	3	3	2	glyS_dimeric: glycine--tRNA ligase
TIGR00344	TIGR00344	WP_013272960.1	-	9e-06	22.1	0.0	1.3e-05	21.6	0.0	1.1	1	0	0	1	1	1	1	alaS: alanine--tRNA ligase
TIGR03683	TIGR03683	WP_013272960.1	-	0.00049	16.3	0.0	0.00073	15.8	0.0	1.2	1	0	0	1	1	1	1	A-tRNA_syn_arch: alanine--tRNA ligase
TIGR00443	TIGR00443	WP_013272960.1	-	0.00053	17.1	0.0	0.00099	16.2	0.0	1.4	1	0	0	1	1	1	1	hisZ_biosyn_reg: ATP phosphoribosyltransferase, regulatory subunit
TIGR00415	TIGR00415	WP_013272960.1	-	0.0045	13.4	0.0	0.0078	12.6	0.0	1.3	1	0	0	1	1	1	1	serS_MJ: serine--tRNA ligase
TIGR01123	TIGR01123	WP_013272962.1	-	4.2e-128	424.7	0.0	4.8e-128	424.5	0.0	1.0	1	0	0	1	1	1	1	ilvE_II: branched-chain amino acid aminotransferase
TIGR01122	TIGR01122	WP_013272962.1	-	4.2e-43	145.6	0.0	4.8e-43	145.4	0.0	1.0	1	0	0	1	1	1	1	ilvE_I: branched-chain amino acid aminotransferase
TIGR01121	TIGR01121	WP_013272962.1	-	3.6e-12	44.0	0.0	1.2e-11	42.2	0.0	1.7	2	0	0	2	2	2	1	D_amino_aminoT: D-amino-acid transaminase
TIGR03461	TIGR03461	WP_013272962.1	-	2.7e-09	34.6	0.0	6.2e-08	30.1	0.0	2.0	2	0	0	2	2	2	1	pabC_Proteo: aminodeoxychorismate lyase
TIGR01449	TIGR01449	WP_013272964.1	-	2.9e-24	83.7	0.0	8.2e-24	82.3	0.0	1.6	1	1	0	1	1	1	1	PGP_bact: phosphoglycolate phosphatase, bacterial
TIGR01454	TIGR01454	WP_013272964.1	-	6.9e-18	63.0	0.0	1.8e-17	61.6	0.0	1.7	1	1	0	1	1	1	1	AHBA_synth_RP: AHBA synthesis associated protein
TIGR02253	TIGR02253	WP_013272964.1	-	6.9e-17	59.9	0.6	1.2e-14	52.6	0.0	2.0	2	0	0	2	2	2	1	CTE7: HAD hydrolase, TIGR02253 family
TIGR02009	TIGR02009	WP_013272964.1	-	2.1e-15	55.4	0.1	4.8e-14	50.9	0.1	2.0	1	1	0	1	1	1	1	PGMB-YQAB-SF: beta-phosphoglucomutase family hydrolase
TIGR01549	TIGR01549	WP_013272964.1	-	8.9e-13	46.9	0.3	5.9e-09	34.5	0.0	2.1	2	0	0	2	2	2	2	HAD-SF-IA-v1: HAD hydrolase, family IA, variant 1
TIGR01428	TIGR01428	WP_013272964.1	-	1.5e-11	42.7	0.0	4.4e-10	37.9	0.0	2.0	1	1	0	1	1	1	1	HAD_type_II: haloacid dehalogenase, type II
TIGR02254	TIGR02254	WP_013272964.1	-	8.1e-11	39.8	0.8	1.4e-06	25.9	0.0	2.0	2	0	0	2	2	2	2	YjjG/YfnB: noncanonical pyrimidine nucleotidase, YjjG family
TIGR01548	TIGR01548	WP_013272964.1	-	1.5e-09	35.6	0.0	4.5e-09	34.1	0.0	1.7	2	0	0	2	2	2	1	HAD-SF-IA-hyp1: HAD hydrolase, TIGR01548 family
TIGR01990	TIGR01990	WP_013272964.1	-	5.2e-09	34.3	0.2	3.7e-07	28.2	0.2	2.1	1	1	0	1	1	1	1	bPGM: beta-phosphoglucomutase
TIGR01662	TIGR01662	WP_013272964.1	-	1.6e-08	32.7	0.1	1e-05	23.6	0.0	2.3	2	0	0	2	2	2	2	HAD-SF-IIIA: HAD hydrolase, family IIIA
TIGR02252	TIGR02252	WP_013272964.1	-	2.3e-08	32.0	0.3	1e-07	29.9	0.0	1.9	2	0	0	2	2	2	1	DREG-2: HAD hydrolase, REG-2-like, family IA
TIGR03351	TIGR03351	WP_013272964.1	-	3.2e-08	31.8	0.0	8.1e-08	30.4	0.0	1.6	1	1	0	1	1	1	1	PhnX-like: phosphonatase-like hydrolase
TIGR01509	TIGR01509	WP_013272964.1	-	9.7e-07	27.1	0.7	0.012	13.8	0.1	2.5	2	1	0	2	2	2	2	HAD-SF-IA-v3: HAD hydrolase, family IA, variant 3
TIGR01656	TIGR01656	WP_013272964.1	-	4e-06	24.8	0.4	6.4e-05	20.9	0.1	2.3	1	1	1	2	2	2	1	Histidinol-ppas: histidinol-phosphate phosphatase domain
TIGR01993	TIGR01993	WP_013272964.1	-	8.1e-06	23.7	0.5	0.00018	19.3	0.0	2.5	2	1	1	3	3	3	1	Pyr-5-nucltdase: pyrimidine 5'-nucleotidase
TIGR01681	TIGR01681	WP_013272964.1	-	0.00067	18.5	0.1	0.46	9.3	0.0	2.2	2	0	0	2	2	2	2	HAD-SF-IIIC: HAD phosphatase, family IIIC
TIGR01491	TIGR01491	WP_013272964.1	-	0.0011	16.7	0.3	0.071	10.8	0.2	2.8	2	1	0	2	2	2	1	HAD-SF-IB-PSPlk: phosphoserine phosphatase-like hydrolase, archaeal
TIGR01484	TIGR01484	WP_013272964.1	-	0.0026	15.8	0.5	0.53	8.2	0.1	2.3	2	1	0	2	2	2	1	HAD-SF-IIB: HAD hydrolase, family IIB
TIGR01422	TIGR01422	WP_013272964.1	-	0.0056	13.9	0.1	0.01	13.1	0.0	1.5	2	0	0	2	2	2	1	phosphonatase: phosphonoacetaldehyde hydrolase
TIGR01685	TIGR01685	WP_013272964.1	-	0.011	13.8	0.1	0.47	8.5	0.0	2.2	2	0	0	2	2	2	0	MDP-1: magnesium-dependent phosphatase-1
TIGR00099	TIGR00099	WP_013272964.1	-	0.013	13.1	0.2	0.24	8.9	0.0	2.3	3	0	0	3	3	3	0	Cof-subfamily: Cof-like hydrolase
TIGR01488	TIGR01488	WP_013272964.1	-	0.013	13.4	1.2	0.087	10.7	1.2	2.1	1	1	0	1	1	1	0	HAD-SF-IB: HAD phosphoserine phosphatase-like hydrolase, family IB
TIGR00213	TIGR00213	WP_013272964.1	-	0.025	12.2	0.0	0.16	9.6	0.0	2.0	1	1	1	2	2	2	0	GmhB_yaeD: D,D-heptose 1,7-bisphosphate phosphatase
TIGR01486	TIGR01486	WP_013272964.1	-	0.028	11.7	0.0	0.64	7.2	0.0	2.2	2	0	0	2	2	2	0	HAD-SF-IIB-MPGP: mannosyl-3-phosphoglycerate phosphatase family
TIGR00797	TIGR00797	WP_013272966.1	-	3.1e-57	192.2	28.0	3.7e-57	192.0	28.0	1.0	1	0	0	1	1	1	1	matE: MATE efflux family protein
TIGR03311	TIGR03311	WP_013272970.1	-	6.1e-47	158.2	3.2	7.4e-47	157.9	3.2	1.0	1	0	0	1	1	1	1	Se_dep_XDH: selenium-dependent xanthine dehydrogenase
TIGR03198	TIGR03198	WP_013272970.1	-	1.1e-45	152.8	3.8	1.2e-45	152.6	3.8	1.0	1	0	0	1	1	1	1	pucE: xanthine dehydrogenase E subunit
TIGR03193	TIGR03193	WP_013272970.1	-	8.9e-42	140.5	3.8	1.1e-41	140.2	3.8	1.0	1	0	0	1	1	1	1	4hydroxCoAred: 4-hydroxybenzoyl-CoA reductase, gamma subunit
TIGR02963	TIGR02963	WP_013272970.1	-	5.5e-35	118.8	3.1	7.1e-35	118.5	3.1	1.1	1	0	0	1	1	1	1	xanthine_xdhA: xanthine dehydrogenase, small subunit
TIGR02969	TIGR02969	WP_013272970.1	-	4.3e-26	88.6	2.1	5.6e-26	88.3	2.1	1.1	1	0	0	1	1	1	1	mam_aldehyde_ox: aldehyde oxidase
TIGR03313	TIGR03313	WP_013272970.1	-	3e-12	43.0	0.0	3.4e-12	42.8	0.0	1.0	1	0	0	1	1	1	1	Se_sel_red_Mo: probable selenate reductase, molybdenum-binding subunit
TIGR03311	TIGR03311	WP_013272972.1	-	0	1239.2	2.8	0	1238.9	2.8	1.0	1	0	0	1	1	1	1	Se_dep_XDH: selenium-dependent xanthine dehydrogenase
TIGR03196	TIGR03196	WP_013272972.1	-	4.8e-133	443.1	4.7	2.5e-112	374.6	0.0	3.0	1	1	2	3	3	3	3	pucD: xanthine dehydrogenase D subunit
